ring_id,species,wing_length_mm,weight_g,fat_score,date,sex
AX-82032,Amsel,129.9,84.9,1,2024-10-02,U
AX-24953,Amsel,129.6,97.6,1,2024-10-02,M
AX-54737,Kohlmeise,69.7,15.4,4,2024-10-02,F
AX-12253,Blaumeise,62.6,11.6,5,2024-10-02,M
AX-59599,Amsel,127.6,101.7,1,2024-10-02,F
AX-19769,Amsel,127.7,104.5,3,2024-10-02,F
AX-53599,Amsel,127.0,102.6,4,2024-10-02,M
AX-15023,Amsel,129.3,101.9,2,2024-10-02,F
AX-23391,Amsel,127.6,93.3,4,2024-10-02,F
AX-97652,Kohlmeise,73.6,17.6,3,2024-10-02,M
AX-88866,Kohlmeise,77.8,19.0,2,2024-10-02,M
AX-79930,Amsel,130.7,90.9,4,2024-10-02,U
AX-65665,Amsel,131.5,92.2,1,2024-10-02,M
AX-44614,Blaumeise,61.5,12.3,4,2024-10-02,M
AX-88953,Kohlmeise,77.2,18.5,0,2024-10-02,F
AX-28621,Blaumeise,63.9,11.0,4,2024-10-02,M
AX-23662,Kohlmeise,70.9,18.9,0,2024-10-02,M
AX-47219,Amsel,130.8,92.1,5,2024-10-02,F
AX-20051,Blaumeise,65.4,9.9,3,2024-10-02,U
AX-49282,Amsel,136.1,103.9,4,2024-10-02,F
AX-49728,Amsel,126.1,100.0,5,2024-10-02,F
AX-83895,Amsel,134.1,92.6,1,2024-10-02,M
AX-11480,Kohlmeise,72.8,18.8,5,2024-10-02,F
AX-96321,Kohlmeise,75.2,22.1,0,2024-10-02,U
AX-50087,Blaumeise,61.4,11.8,3,2024-10-02,F
AX-58591,Blaumeise,58.9,9.7,0,2024-10-02,F
AX-61411,Amsel,123.6,103.6,5,2024-10-02,F
AX-73042,Blaumeise,61.9,12.6,0,2024-10-02,U
AX-74395,Blaumeise,64.4,10.0,5,2024-10-02,M
AX-79798,Amsel,132.1,101.0,1,2024-10-02,M
AX-68996,Kohlmeise,77.1,18.3,5,2024-10-02,M
AX-54845,Amsel,130.5,106.8,2,2024-10-02,U
AX-74029,Amsel,132.4,92.2,1,2024-10-02,F
AX-74078,Kohlmeise,73.4,19.7,5,2024-10-02,U
AX-77370,Blaumeise,64.1,11.3,1,2024-10-02,M
AX-72121,Kohlmeise,73.1,17.4,3,2024-10-02,F
AX-13760,Blaumeise,65.1,11.9,3,2024-10-02,M
AX-13592,Kohlmeise,76.5,16.8,4,2024-10-02,M
AX-18216,Kohlmeise,74.6,17.2,2,2024-10-02,F
AX-60006,Blaumeise,62.2,10.3,2,2024-10-03,U
AX-81330,Amsel,132.5,96.8,4,2024-10-03,U
AX-88636,Kohlmeise,73.2,17.1,0,2024-10-03,U
AX-33169,Amsel,131.0,87.4,3,2024-10-03,M
AX-83719,Blaumeise,61.7,11.3,4,2024-10-03,M
AX-43636,Amsel,124.5,96.2,1,2024-10-03,M
AX-50327,Blaumeise,60.1,13.1,4,2024-10-03,U
AX-61383,Kohlmeise,77.8,18.3,5,2024-10-03,M
AX-89959,Blaumeise,58.0,11.2,3,2024-10-03,F
AX-75520,Blaumeise,58.9,11.1,1,2024-10-03,F
AX-37234,Kohlmeise,75.0,16.1,0,2024-10-03,U
AX-32168,Blaumeise,64.9,10.6,4,2024-10-03,M
AX-83537,Blaumeise,63.5,11.8,3,2024-10-03,M
AX-54431,Kohlmeise,76.6,18.4,0,2024-10-03,U
AX-58992,Amsel,128.5,100.8,3,2024-10-03,F
AX-13321,Blaumeise,59.3,12.8,0,2024-10-03,F
AX-83598,Kohlmeise,79.4,17.6,5,2024-10-03,M
AX-64185,Kohlmeise,76.0,18.5,2,2024-10-03,M
AX-71360,Blaumeise,62.5,11.3,3,2024-10-03,M
AX-59298,Blaumeise,62.6,11.8,0,2024-10-03,U
AX-58508,Amsel,127.9,109.3,1,2024-10-03,F
AX-91475,Blaumeise,64.4,13.1,4,2024-10-03,M
AX-67204,Amsel,130.9,91.6,1,2024-10-03,M
AX-86112,Blaumeise,63.8,10.4,0,2024-10-03,M
AX-53002,Kohlmeise,73.6,17.0,0,2024-10-03,F
AX-32640,Blaumeise,62.3,10.3,2,2024-10-03,M
AX-52725,Blaumeise,57.8,11.5,3,2024-10-03,F
AX-90422,Kohlmeise,71.8,19.0,5,2024-10-03,U
AX-11310,Kohlmeise,72.6,18.4,4,2024-10-03,U
AX-20767,Kohlmeise,73.4,16.3,2,2024-10-03,U
AX-16517,Kohlmeise,75.6,18.8,3,2024-10-03,M
AX-56321,Blaumeise,61.4,8.7,1,2024-10-03,F
AX-32547,Blaumeise,65.2,9.7,3,2024-10-03,M
AX-34591,Kohlmeise,70.9,18.1,2,2024-10-03,F
AX-88849,Amsel,124.0,94.7,1,2024-10-03,U
AX-71353,Blaumeise,64.0,9.8,1,2024-10-03,U
AX-96668,Blaumeise,62.5,10.2,2,2024-10-03,F
AX-58902,Kohlmeise,76.7,20.2,1,2024-10-03,U
AX-77341,Amsel,133.1,92.3,4,2024-10-03,M
AX-78483,Blaumeise,63.4,10.5,5,2024-10-03,U
AX-65827,Amsel,130.8,89.4,3,2024-10-03,M
AX-49678,Blaumeise,61.6,11.6,2,2024-10-03,M
AX-15818,Blaumeise,60.8,11.3,3,2024-10-03,U
AX-70068,Blaumeise,63.5,11.0,2,2024-10-03,U
AX-19091,Amsel,119.6,103.1,3,2024-10-03,F
AX-21475,Amsel,127.7,101.9,3,2024-10-03,M
AX-21466,Amsel,131.7,96.2,3,2024-10-03,F
AX-38131,Blaumeise,62.9,10.3,0,2024-10-03,U
AX-89711,Kohlmeise,72.4,17.8,5,2024-10-04,F
AX-28610,Kohlmeise,75.4,16.2,4,2024-10-04,M
AX-72537,Amsel,127.6,92.6,2,2024-10-04,U
AX-12067,Blaumeise,60.6,11.8,3,2024-10-04,M
AX-11522,Amsel,121.9,84.2,2,2024-10-04,M
AX-36532,Blaumeise,60.5,10.9,4,2024-10-04,F
AX-19946,Kohlmeise,74.1,19.6,4,2024-10-04,M
AX-52028,Amsel,124.5,93.2,4,2024-10-04,M
AX-82091,Amsel,131.7,94.7,3,2024-10-04,M
AX-12130,Kohlmeise,75.2,18.1,4,2024-10-04,F
AX-56330,Kohlmeise,75.9,17.2,3,2024-10-04,M
AX-64454,Blaumeise,59.6,10.6,5,2024-10-04,U
AX-38901,Kohlmeise,75.8,19.7,4,2024-10-04,U
AX-66725,Amsel,118.1,107.7,0,2024-10-04,F
AX-13342,Blaumeise,61.0,11.6,1,2024-10-04,F
AX-25799,Amsel,127.5,109.9,2,2024-10-04,M
AX-50615,Blaumeise,62.8,10.2,5,2024-10-04,U
AX-90738,Amsel,127.2,90.9,4,2024-10-04,U
AX-49033,Blaumeise,60.9,11.1,2,2024-10-04,F
AX-15485,Amsel,130.6,93.2,1,2024-10-04,U
AX-18820,Amsel,122.0,92.4,2,2024-10-04,U
AX-55198,Amsel,126.0,102.8,3,2024-10-04,U
AX-22385,Blaumeise,58.1,10.3,0,2024-10-04,F
AX-44760,Amsel,124.2,97.9,0,2024-10-04,U
AX-61484,Kohlmeise,73.4,17.2,0,2024-10-04,F
AX-64934,Amsel,129.6,96.2,4,2024-10-04,M
AX-60098,Amsel,123.5,90.9,3,2024-10-04,F
AX-90560,Blaumeise,59.5,10.2,3,2024-10-04,M
AX-47457,Amsel,122.9,83.4,5,2024-10-04,F
AX-47164,Blaumeise,64.3,11.5,5,2024-10-04,U
AX-74102,Amsel,121.5,100.2,5,2024-10-04,U
AX-56122,Amsel,130.2,73.8,3,2024-10-04,F
AX-41549,Blaumeise,62.4,11.0,2,2024-10-04,U
AX-57882,Kohlmeise,75.8,17.9,0,2024-10-04,U
AX-68134,Blaumeise,60.4,11.3,1,2024-10-04,F
AX-89441,Kohlmeise,73.2,15.4,0,2024-10-04,U
AX-80975,Kohlmeise,75.5,14.4,3,2024-10-04,F
AX-54100,Blaumeise,61.2,12.2,2,2024-10-04,U
AX-45059,Blaumeise,61.6,10.8,4,2024-10-04,M
AX-23347,Amsel,129.8,92.0,2,2024-10-04,U
AX-84021,Amsel,127.3,107.2,1,2024-10-04,F
AX-36653,Kohlmeise,72.5,19.3,0,2024-10-04,F
AX-11124,Blaumeise,62.4,10.8,5,2024-10-04,M
AX-26983,Blaumeise,60.3,10.6,0,2024-10-04,U
AX-27277,Blaumeise,62.2,11.4,3,2024-10-04,U
AX-19009,Amsel,133.0,95.6,0,2024-10-04,M
AX-85296,Amsel,121.5,94.3,3,2024-10-04,F
AX-41347,Blaumeise,62.6,14.0,4,2024-10-04,U
AX-42180,Amsel,132.6,93.8,4,2024-10-04,M
AX-90844,Amsel,127.7,103.6,5,2024-10-04,F
AX-67274,Amsel,124.3,92.0,3,2024-10-04,U
AX-43706,Kohlmeise,74.2,18.1,5,2024-10-04,F
AX-95107,Amsel,123.9,102.4,4,2024-10-04,M
AX-37825,Blaumeise,63.9,10.7,4,2024-10-04,M
AX-78358,Kohlmeise,78.1,19.2,3,2024-10-04,F
AX-32874,Kohlmeise,75.2,19.5,2,2024-10-04,U
AX-89379,Amsel,125.1,90.8,0,2024-10-04,U
AX-87138,Blaumeise,60.3,10.5,4,2024-10-04,F
AX-75023,Amsel,128.9,104.6,0,2024-10-04,F
AX-93833,Amsel,126.4,90.7,1,2024-10-04,F
AX-25277,Amsel,120.0,88.6,4,2024-10-04,M
AX-45262,Kohlmeise,72.4,19.6,1,2024-10-04,F
AX-91134,Blaumeise,60.3,11.6,1,2024-10-04,U
AX-32007,Blaumeise,61.4,10.9,4,2024-10-04,U
AX-94723,Blaumeise,59.4,10.4,4,2024-10-04,F
AX-84361,Kohlmeise,77.3,19.3,0,2024-10-04,U
AX-20657,Amsel,129.5,98.9,0,2024-10-04,U
AX-68029,Kohlmeise,76.2,18.5,4,2024-10-04,U
AX-54121,Amsel,126.7,87.0,3,2024-10-04,M
AX-17485,Blaumeise,64.4,12.1,4,2024-10-04,M
AX-89766,Blaumeise,62.5,11.9,4,2024-10-04,F
AX-68594,Blaumeise,62.0,11.7,0,2024-10-04,U
AX-37103,Kohlmeise,77.1,21.2,1,2024-10-04,U
AX-67644,Amsel,121.6,96.0,5,2024-10-04,U
AX-97596,Blaumeise,61.8,10.5,1,2024-10-04,F
AX-35952,Blaumeise,64.6,8.7,4,2024-10-04,M
AX-40378,Amsel,129.0,101.2,5,2024-10-04,U
AX-35620,Kohlmeise,75.6,18.8,5,2024-10-04,F
AX-55409,Blaumeise,61.9,11.1,0,2024-10-04,M
AX-89199,Blaumeise,61.3,10.9,5,2024-10-04,F
AX-77145,Kohlmeise,72.2,19.4,4,2024-10-04,F
AX-24547,Kohlmeise,78.3,17.8,1,2024-10-04,M
AX-14079,Kohlmeise,73.3,19.9,5,2024-10-04,U
AX-39424,Kohlmeise,72.9,17.8,1,2024-10-04,F
AX-49672,Amsel,129.7,100.1,0,2024-10-04,F
AX-30516,Kohlmeise,78.1,16.5,1,2024-10-04,U
AX-47267,Blaumeise,59.9,12.6,1,2024-10-04,F
AX-77174,Amsel,131.2,93.9,0,2024-10-04,F
AX-19725,Amsel,126.5,112.0,3,2024-10-04,U
AX-86924,Kohlmeise,72.9,16.6,5,2024-10-04,F
AX-72276,Blaumeise,60.6,10.6,2,2024-10-04,F
AX-14220,Blaumeise,60.7,10.2,4,2024-10-04,U
AX-13633,Kohlmeise,75.4,19.4,2,2024-10-04,U
AX-91396,Kohlmeise,75.3,20.5,5,2024-10-04,F
AX-62409,Amsel,130.4,100.3,2,2024-10-04,M
AX-62323,Amsel,126.6,101.3,2,2024-10-04,M
AX-36503,Blaumeise,60.1,10.5,1,2024-10-04,F
AX-87889,Kohlmeise,70.8,21.0,0,2024-10-04,F
AX-38850,Amsel,125.5,105.9,1,2024-10-04,U
AX-44612,Blaumeise,65.5,10.2,4,2024-10-04,M
AX-27965,Kohlmeise,75.7,18.0,0,2024-10-04,U
AX-69172,Blaumeise,63.7,11.5,2,2024-10-04,U
AX-67803,Amsel,132.3,101.0,2,2024-10-04,U
AX-15272,Amsel,127.9,99.7,0,2024-10-04,U
AX-15351,Kohlmeise,73.6,17.8,4,2024-10-04,U
AX-94258,Amsel,134.5,93.7,1,2024-10-04,U
AX-34245,Amsel,130.0,86.4,5,2024-10-04,U
AX-67852,Kohlmeise,76.6,20.1,1,2024-10-04,M
AX-15986,Kohlmeise,78.9,17.5,3,2024-10-04,M
AX-46319,Kohlmeise,76.2,19.6,4,2024-10-04,U
AX-97612,Blaumeise,57.9,10.5,4,2024-10-04,F
AX-19099,Kohlmeise,74.3,17.3,3,2024-10-04,U
AX-79930,Blaumeise,62.0,10.9,2,2024-10-04,M
AX-51347,Amsel,120.8,84.4,5,2024-10-04,U
AX-36528,Amsel,126.6,95.3,1,2024-10-04,F
AX-54946,Blaumeise,61.2,10.4,5,2024-10-04,F
AX-59738,Blaumeise,61.2,10.8,3,2024-10-06,F
AX-74332,Blaumeise,59.2,11.1,2,2024-10-06,F
AX-91725,Amsel,130.4,98.1,1,2024-10-06,U
AX-54650,Kohlmeise,71.4,16.9,4,2024-10-06,U
AX-75793,Amsel,128.1,100.7,0,2024-10-06,M
AX-48453,Kohlmeise,72.3,17.0,5,2024-10-06,M
AX-98344,Kohlmeise,73.1,17.3,0,2024-10-06,U
AX-21291,Amsel,125.3,98.1,3,2024-10-06,F
AX-83372,Kohlmeise,75.2,18.7,4,2024-10-06,U
AX-99126,Blaumeise,61.1,9.9,3,2024-10-06,F
AX-10033,Amsel,130.6,93.3,2,2024-10-06,M
AX-61850,Blaumeise,61.7,12.1,1,2024-10-06,U
AX-68079,Blaumeise,60.8,11.6,1,2024-10-06,U
AX-76107,Kohlmeise,78.6,18.9,3,2024-10-06,M
AX-30824,Kohlmeise,74.8,17.6,4,2024-10-06,F
AX-94931,Kohlmeise,76.8,17.8,1,2024-10-06,M
AX-94767,Kohlmeise,70.5,17.5,3,2024-10-06,F
AX-13952,Amsel,126.3,101.0,2,2024-10-06,U
AX-11577,Kohlmeise,76.8,17.4,5,2024-10-06,M
AX-59992,Blaumeise,64.1,12.0,0,2024-10-06,U
AX-14910,Blaumeise,65.6,10.8,2,2024-10-06,M
AX-58789,Blaumeise,63.7,11.1,4,2024-10-06,M
AX-23188,Kohlmeise,70.0,19.2,1,2024-10-06,F
AX-10786,Blaumeise,61.1,12.3,5,2024-10-06,U
AX-40941,Blaumeise,62.2,10.3,4,2024-10-06,F
AX-83921,Kohlmeise,71.2,18.8,1,2024-10-06,F
AX-39371,Kohlmeise,77.0,17.6,1,2024-10-06,M
AX-83697,Kohlmeise,75.1,18.5,3,2024-10-06,U
AX-51453,Kohlmeise,69.4,16.0,4,2024-10-06,F
AX-70896,Kohlmeise,74.8,17.2,5,2024-10-06,F
AX-61239,Amsel,129.2,89.5,1,2024-10-06,M
AX-22552,Amsel,137.6,107.7,4,2024-10-06,M
AX-73591,Kohlmeise,75.1,17.2,4,2024-10-06,F
AX-31923,Kohlmeise,78.7,19.4,5,2024-10-06,M
AX-51033,Amsel,127.9,82.1,0,2024-10-06,F
AX-80724,Kohlmeise,78.5,18.9,4,2024-10-06,F
AX-80912,Amsel,127.6,83.2,2,2024-10-06,M
AX-45952,Kohlmeise,75.9,20.6,4,2024-10-06,F
AX-10360,Amsel,129.3,108.5,3,2024-10-06,M
AX-55921,Blaumeise,64.7,10.3,4,2024-10-06,M
AX-85999,Blaumeise,59.7,12.2,4,2024-10-06,F
AX-66333,Blaumeise,66.4,12.7,4,2024-10-06,M
AX-15502,Blaumeise,62.4,11.1,4,2024-10-06,M
AX-37869,Amsel,129.1,93.5,2,2024-10-06,U
AX-26535,Blaumeise,61.5,11.6,5,2024-10-06,M
AX-86470,Blaumeise,63.5,10.6,0,2024-10-06,U
AX-38811,Amsel,130.0,88.4,4,2024-10-06,M
AX-37717,Blaumeise,61.2,11.4,2,2024-10-06,M
AX-71898,Blaumeise,62.0,9.9,1,2024-10-06,F
AX-80144,Kohlmeise,75.3,18.5,3,2024-10-06,U
AX-68665,Amsel,128.4,101.8,5,2024-10-06,F
AX-50620,Blaumeise,61.4,10.2,2,2024-10-06,U
AX-89892,Kohlmeise,75.0,16.4,3,2024-10-06,M
AX-40473,Kohlmeise,75.6,16.6,3,2024-10-06,M
AX-99249,Amsel,129.4,93.4,4,2024-10-06,M
AX-16161,Amsel,130.6,88.4,1,2024-10-06,U
AX-20584,Amsel,129.7,102.3,3,2024-10-06,M
AX-27062,Amsel,121.0,93.2,1,2024-10-06,F
AX-53743,Blaumeise,63.1,10.3,2,2024-10-06,M
AX-66661,Amsel,125.8,92.7,0,2024-10-06,U
AX-73217,Amsel,124.0,104.3,4,2024-10-06,M
AX-10605,Kohlmeise,75.8,19.3,4,2024-10-06,M
AX-68823,Kohlmeise,70.7,17.2,5,2024-10-06,U
AX-50949,Kohlmeise,77.0,18.5,2,2024-10-06,M
AX-47264,Amsel,122.2,95.8,4,2024-10-06,F
AX-19854,Amsel,126.1,91.0,0,2024-10-06,F
AX-10489,Amsel,130.2,86.8,1,2024-10-06,U
AX-48457,Kohlmeise,77.4,17.7,5,2024-10-06,M
AX-23032,Kohlmeise,75.3,17.0,2,2024-10-06,F
AX-24371,Kohlmeise,77.0,19.7,1,2024-10-06,U
AX-87492,Amsel,123.8,97.7,5,2024-10-06,M
AX-10247,Blaumeise,61.9,10.2,3,2024-10-06,U
AX-35205,Blaumeise,62.1,11.9,3,2024-10-06,F
AX-95162,Blaumeise,61.8,11.7,1,2024-10-06,M
AX-67843,Kohlmeise,77.1,18.9,5,2024-10-06,M
AX-21948,Blaumeise,62.2,11.8,5,2024-10-06,U
AX-25311,Amsel,131.8,98.5,1,2024-10-06,M
AX-23392,Amsel,125.7,100.7,5,2024-10-06,F
AX-28416,Kohlmeise,76.3,17.6,0,2024-10-06,M
AX-78350,Kohlmeise,75.2,18.5,3,2024-10-06,F
AX-65315,Amsel,123.3,100.6,5,2024-10-06,M
AX-62041,Amsel,126.6,98.3,0,2024-10-06,U
AX-78063,Kohlmeise,74.8,18.0,5,2024-10-06,U
AX-51293,Amsel,136.6,87.2,4,2024-10-06,U
AX-40155,Amsel,135.2,102.8,0,2024-10-06,U
AX-23572,Amsel,126.0,104.3,1,2024-10-06,U
AX-33372,Kohlmeise,75.1,17.1,3,2024-10-06,M
AX-60246,Blaumeise,61.0,12.5,5,2024-10-06,U
AX-61327,Blaumeise,60.9,11.1,1,2024-10-06,F
AX-26413,Kohlmeise,77.1,16.0,0,2024-10-06,U
AX-66139,Amsel,127.5,91.7,3,2024-10-06,M
AX-99900,Amsel,132.9,94.6,0,2024-10-06,F
AX-42531,Blaumeise,57.9,9.2,3,2024-10-06,F
AX-84386,Kohlmeise,74.4,16.1,4,2024-10-06,F
AX-12717,Amsel,124.9,103.6,1,2024-10-06,F
AX-60922,Amsel,129.2,104.6,0,2024-10-06,U
AX-87298,Amsel,133.8,83.3,3,2024-10-06,M
AX-83821,Amsel,132.2,106.0,1,2024-10-06,F
AX-49171,Amsel,124.3,102.0,0,2024-10-06,U
AX-29963,Kohlmeise,74.5,15.9,1,2024-10-06,U
AX-23892,Kohlmeise,69.4,18.6,4,2024-10-06,F
AX-22950,Blaumeise,61.9,10.0,2,2024-10-06,U
AX-91948,Blaumeise,65.1,11.4,1,2024-10-06,M
AX-12515,Amsel,126.7,102.3,2,2024-10-06,F
AX-29536,Kohlmeise,78.3,17.7,3,2024-10-06,M
AX-42712,Blaumeise,57.1,11.2,3,2024-10-06,F
AX-16266,Blaumeise,60.1,10.2,5,2024-10-06,F
AX-57661,Amsel,131.3,96.1,5,2024-10-06,F
AX-15270,Kohlmeise,78.1,18.3,0,2024-10-06,F
AX-93297,Kohlmeise,73.7,18.0,2,2024-10-06,U
AX-88781,Blaumeise,61.2,12.0,2,2024-10-06,U
AX-40278,Blaumeise,63.1,9.4,0,2024-10-06,U
AX-63903,Amsel,127.3,99.4,3,2024-10-06,F
AX-51703,Kohlmeise,76.6,19.2,0,2024-10-06,U
AX-31832,Amsel,131.3,96.5,4,2024-10-06,F
AX-40235,Blaumeise,61.5,9.9,1,2024-10-06,F
AX-20803,Amsel,125.3,111.4,2,2024-10-06,F
AX-75786,Kohlmeise,74.7,16.1,1,2024-10-06,F
AX-19041,Amsel,127.2,88.6,2,2024-10-06,M
AX-83539,Blaumeise,60.2,11.9,5,2024-10-06,U
AX-31183,Blaumeise,61.6,10.4,5,2024-10-06,F
AX-49468,Kohlmeise,74.3,16.6,2,2024-10-06,M
AX-36186,Kohlmeise,73.5,19.8,4,2024-10-06,U
AX-48214,Kohlmeise,72.4,16.7,2,2024-10-06,U
AX-63230,Kohlmeise,78.5,18.3,5,2024-10-06,U
AX-56122,Kohlmeise,75.1,17.1,0,2024-10-06,F
AX-27480,Kohlmeise,76.5,20.4,5,2024-10-06,M
AX-45174,Blaumeise,61.0,10.4,5,2024-10-06,F
AX-85257,Blaumeise,63.4,11.4,4,2024-10-06,M
AX-53755,Kohlmeise,70.4,17.5,5,2024-10-06,U
AX-77321,Amsel,126.2,102.3,4,2024-10-06,F
AX-19007,Blaumeise,66.4,12.0,4,2024-10-06,M
AX-46895,Blaumeise,63.5,11.4,4,2024-10-06,M
AX-22362,Blaumeise,60.5,13.2,2,2024-10-06,F
AX-30115,Blaumeise,59.1,10.8,0,2024-10-06,F
AX-73988,Blaumeise,64.8,12.1,4,2024-10-06,M
AX-24923,Kohlmeise,69.1,18.3,0,2024-10-06,F
AX-11405,Blaumeise,59.9,11.3,2,2024-10-06,F
AX-51513,Blaumeise,60.5,12.1,5,2024-10-06,U
AX-13788,Blaumeise,61.8,10.7,1,2024-10-06,F
AX-10709,Kohlmeise,71.1,19.1,5,2024-10-06,F
AX-15928,Kohlmeise,72.6,17.9,5,2024-10-06,F
AX-35731,Kohlmeise,74.1,19.7,2,2024-10-06,F
AX-13036,Amsel,130.8,97.8,0,2024-10-06,M
AX-69191,Amsel,131.4,101.0,0,2024-10-06,U
AX-94277,Kohlmeise,72.6,16.4,0,2024-10-06,U
AX-76987,Kohlmeise,74.0,17.8,4,2024-10-06,U
AX-34399,Kohlmeise,74.2,18.0,5,2024-10-06,M
AX-28005,Blaumeise,64.7,11.7,5,2024-10-07,M
AX-96965,Amsel,121.8,93.5,3,2024-10-07,U
AX-56115,Kohlmeise,73.4,17.1,4,2024-10-07,U
AX-70298,Kohlmeise,74.0,16.5,0,2024-10-07,F
AX-65263,Amsel,124.7,82.9,2,2024-10-07,F
AX-70133,Blaumeise,62.1,14.0,2,2024-10-07,U
AX-52412,Blaumeise,59.4,10.3,1,2024-10-07,F
AX-57922,Kohlmeise,76.4,16.5,5,2024-10-07,M
AX-58128,Kohlmeise,69.7,18.2,3,2024-10-07,U
AX-94148,Kohlmeise,74.6,21.4,0,2024-10-07,U
AX-83964,Amsel,127.9,104.0,4,2024-10-07,M
AX-51347,Blaumeise,61.3,11.2,1,2024-10-07,F
AX-77294,Kohlmeise,79.4,16.6,2,2024-10-07,M
AX-56238,Amsel,123.1,87.5,0,2024-10-07,F
AX-10607,Amsel,121.6,90.0,3,2024-10-07,F
AX-58946,Blaumeise,62.6,10.4,1,2024-10-07,U
AX-92378,Blaumeise,62.7,10.9,5,2024-10-07,U
AX-12397,Amsel,137.6,77.7,1,2024-10-07,M
AX-52617,Blaumeise,64.8,10.2,3,2024-10-07,M
AX-78459,Amsel,126.5,93.2,5,2024-10-07,U
AX-43648,Kohlmeise,70.3,20.3,0,2024-10-07,U
AX-96854,Amsel,137.7,98.0,1,2024-10-07,M
AX-16842,Kohlmeise,75.6,19.1,2,2024-10-07,M
AX-76978,Kohlmeise,75.8,15.6,0,2024-10-07,U
AX-69887,Kohlmeise,78.2,19.1,0,2024-10-07,M
AX-29842,Blaumeise,61.8,11.7,4,2024-10-07,U
AX-28633,Blaumeise,58.4,10.7,5,2024-10-07,F
AX-64566,Amsel,127.4,96.0,0,2024-10-07,M
AX-24433,Blaumeise,59.5,11.4,2,2024-10-07,U
AX-30427,Kohlmeise,77.0,18.3,5,2024-10-07,U
AX-56659,Kohlmeise,74.7,19.3,0,2024-10-07,U
AX-19773,Kohlmeise,73.4,19.4,2,2024-10-07,F
AX-94728,Kohlmeise,75.8,21.4,0,2024-10-07,M
AX-83259,Kohlmeise,75.1,19.3,5,2024-10-07,M
AX-18105,Blaumeise,62.9,11.5,0,2024-10-07,M
AX-62389,Kohlmeise,71.9,18.3,1,2024-10-07,U
AX-96300,Kohlmeise,74.9,18.5,1,2024-10-07,U
AX-39199,Blaumeise,62.3,10.7,4,2024-10-07,M
AX-22085,Kohlmeise,78.1,18.8,1,2024-10-07,U
AX-83261,Amsel,131.1,96.7,3,2024-10-07,M
AX-29058,Blaumeise,65.3,11.4,1,2024-10-07,M
AX-59843,Kohlmeise,74.4,19.3,4,2024-10-07,U
AX-37029,Kohlmeise,73.8,17.5,3,2024-10-07,U
AX-83686,Kohlmeise,73.9,19.3,4,2024-10-07,F
AX-47963,Amsel,128.3,106.9,5,2024-10-07,F
AX-72823,Amsel,123.2,88.2,5,2024-10-07,U
AX-21716,Kohlmeise,72.6,16.8,4,2024-10-07,U
AX-27536,Amsel,127.1,102.8,5,2024-10-07,U
AX-13681,Amsel,124.4,94.3,3,2024-10-07,U
AX-91100,Kohlmeise,75.0,18.9,5,2024-10-07,U
AX-28812,Amsel,128.9,82.8,3,2024-10-07,F
AX-30625,Amsel,131.2,102.1,3,2024-10-07,F
AX-11968,Kohlmeise,74.0,17.3,0,2024-10-07,M
AX-67412,Amsel,128.6,98.0,1,2024-10-07,M
AX-44149,Amsel,132.3,92.2,2,2024-10-07,M
AX-39255,Kohlmeise,78.0,18.9,0,2024-10-07,M
AX-66508,Blaumeise,57.5,12.2,2,2024-10-07,F
AX-30669,Amsel,123.0,80.8,3,2024-10-07,F
AX-46171,Amsel,128.5,104.4,5,2024-10-07,F
AX-18878,Blaumeise,62.4,9.7,1,2024-10-07,M
AX-38578,Kohlmeise,74.7,17.6,4,2024-10-07,U
AX-39629,Amsel,118.9,106.2,1,2024-10-07,F
AX-92425,Amsel,125.9,93.0,4,2024-10-07,U
AX-99360,Amsel,124.4,89.2,0,2024-10-07,F
AX-75956,Amsel,129.8,101.0,5,2024-10-07,F
AX-34045,Kohlmeise,78.2,18.9,0,2024-10-07,M
AX-26249,Amsel,129.4,98.7,0,2024-10-07,U
AX-17665,Blaumeise,63.1,10.5,2,2024-10-07,M
AX-38397,Blaumeise,60.3,10.7,2,2024-10-07,U
AX-98231,Blaumeise,61.2,10.7,3,2024-10-07,U
AX-97029,Kohlmeise,74.3,17.6,0,2024-10-07,M
AX-65089,Kohlmeise,70.5,17.3,1,2024-10-07,F
AX-64423,Kohlmeise,77.8,16.9,3,2024-10-07,M
AX-65095,Kohlmeise,74.3,17.3,0,2024-10-07,U
AX-26586,Amsel,125.3,84.1,2,2024-10-07,F
AX-65171,Kohlmeise,73.7,18.5,5,2024-10-07,F
AX-80151,Amsel,127.9,100.0,5,2024-10-07,U
AX-58726,Amsel,131.4,83.9,1,2024-10-07,M
AX-49427,Kohlmeise,72.5,17.5,3,2024-10-07,U
AX-95855,Kohlmeise,74.7,16.7,0,2024-10-07,M
AX-17935,Kohlmeise,75.9,17.3,0,2024-10-07,U
AX-88221,Blaumeise,63.4,10.7,5,2024-10-07,M
AX-52774,Blaumeise,60.7,10.0,0,2024-10-07,U
AX-18225,Blaumeise,62.1,9.8,3,2024-10-07,F
AX-45254,Amsel,132.7,107.9,0,2024-10-07,U
AX-35200,Amsel,134.7,72.3,1,2024-10-07,U
AX-74307,Kohlmeise,75.5,20.4,4,2024-10-07,M
AX-62728,Amsel,127.2,105.0,3,2024-10-07,M
AX-76111,Kohlmeise,73.5,19.1,2,2024-10-07,U
AX-27524,Kohlmeise,74.7,18.9,4,2024-10-07,F
